X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
6507292.68542528,1817419.21583194,27569,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Church Of The Nazarene,4756 E. Slauson Ave.,,Lancaster,CA,,(323) 560-1558,,,,30017,,93535-4010,http://egis3.lacounty.gov/lms/?p=30017,publish,33.9862342,-118.1793748,2015/03/11 11:16:33+00,,,6507292.68542522,1817419.21583189
6506370.24173211,1808956.56937143,27570,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Elizabeth Street Learning Center,4811 E. Elizabeth Street,,Lancaster,CA,,(323) 560-5960,,,,30018,,93535-2603,http://egis3.lacounty.gov/lms/?p=30018,publish,33.96297561,-118.182367,2015/03/11 10:53:36+00,,,6506370.24173206,1808956.56937139
6506483.68179394,1814750.21395211,27571,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Filmore Headstart,4706 Filmore St.,,Lancaster,CA,,(323) 771-2827,,,,30019,,93534-2226,http://egis3.lacounty.gov/lms/?p=30019,publish,33.9788962,-118.1820275,2015/03/11 12:38:17+00,,,6506483.68179388,1814750.21395206
6507505.15350428,1817907.68959253,27572,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Maywood Park,4801 E. 58Th Street,,Lancaster,CA,,(818) 575-6603,,,,30020,,93534-4933,http://egis3.lacounty.gov/lms/?p=30020,publish,33.98757749,-118.1786768,2015/03/11 11:46:12+00,,,6507505.15350422,1817907.68959248
6483984.68512537,1830054.21221544,27573,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Astro Village Cdc,911 E. 25Th Street,,Lancaster,CA,,(232) 746-7504,,,,30021,,93536-6205,http://egis3.lacounty.gov/lms/?p=30021,publish,34.02081442,-118.2563666,2015/03/11 12:42:48+00,,,6483984.68512531,1830054.21221539
6481953.98446237,1806718.46722035,27574,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Avalon,703 E. 88Th Place,,Bell,CA,,(323) 750-1879,,,,30022,,90201-1149,http://egis3.lacounty.gov/lms/?p=30022,publish,33.95667708,-118.2628666,2015/03/11 11:45:12+00,,,6481953.98446231,1806718.46722031
6486087.69207419,1830164.21133927,27575,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Beta M. Vista,1403 E. 21St Street,,Maywood,CA,,(213) 748-5543,,,,30023,,90270-3017,http://egis3.lacounty.gov/lms/?p=30023,publish,34.02113122,-118.2494275,2015/03/11 12:21:37+00,,,6486087.69207413,1830164.21133922
6477074.69730495,1838671.21171369,27576,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Burlington,1334 S. Burlington,,Cudahy,CA,,(213) 389-4225,,,,30024,,90201-5205,http://egis3.lacounty.gov/lms/?p=30024,publish,34.04444204,-118.2792488,2015/03/11 12:37:38+00,,,6477074.69730489,1838671.21171364
6474522.68928561,1800485.2168916,27577,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Community Center,10611 S. Hoover,,Bell,CA,,(323) 753-2401,,,,30025,,90201-1307,http://egis3.lacounty.gov/lms/?p=30025,publish,33.93949327,-118.2873126,2015/03/11 12:25:42+00,,,6474522.68928555,1800485.21689156
6476051.67572895,1804277.21390077,27578,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Discovery Cdc,9502 S. Figueroa Street,,Maywood,CA,,(323) 756-5162,,,,30026,,90270-3014,http://egis3.lacounty.gov/lms/?p=30026,publish,33.94992494,-118.2823069,2015/03/11 12:33:21+00,,,6476051.67572889,1804277.21390073
6483873.54525578,1823994.3273536,27579,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Dunbar Child Dev. Ctr.,4361 S. Central Ave.,,Los Angeles,CA,,(323) 235-4081,,,,30027,,90011-1626,http://egis3.lacounty.gov/lms/?p=30027,publish,34.00416201,-118.2566823,2015/03/11 12:30:01+00,,,6483873.54525572,1823994.32735357
6498669.39230444,1829985.36327177,27580,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Estrada,1320 Concord Ave.,,Los Angeles,CA,,(323) 265-1885,,,,30028,,90002-1025,http://egis3.lacounty.gov/lms/?p=30028,publish,34.02071842,-118.207906,2015/03/11 11:18:36+00,,,6498669.39230439,1829985.36327173
6479985.69640419,1797113.21674585,27581,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,First Horizon Cdc,305 E. 105Th Street,,Los Angeles,CA,,(323) 242-8420,,,,30029,,90011-1303,http://egis3.lacounty.gov/lms/?p=30029,publish,33.93026915,-118.2692722,2015/03/11 11:24:42+00,,,6479985.69640414,1797113.21674581
6470527.68874544,1815258.21457651,27582,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,First Steps Cdc,6525 S. Normandie,,Los Angeles,CA,,(323) 971-3187,,,,30030,,90006-5407,http://egis3.lacounty.gov/lms/?p=30030,publish,33.9800549,-118.3006291,2015/03/11 12:38:59+00,,,6470527.68874538,1815258.21457648
6470700.03879444,1815073.85306861,27583,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,First Steps Ii,6570 S. Normandie Ave,,Los Angeles,CA,,(323) 971-3187,,,,30031,,90044-4443,http://egis3.lacounty.gov/lms/?p=30031,publish,33.97954972,-118.3000588,2015/03/11 11:21:59+00,,,6470700.03879438,1815073.85306856
6486269.85542378,1801044.61964418,27584,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Hacienda,10441 Antwerp,,Los Angeles,CA,,(323) 561-5080,,,,30032,,90003-3927,http://egis3.lacounty.gov/lms/?p=30032,publish,33.94111646,-118.2485887,2015/03/11 11:42:09+00,,,6486269.85542372,1801044.61964415
6476077.68683177,1815827.2137666,27585,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Hamilton,6330 S. Figueroa Street,,Los Angeles,CA,,(323) 753-2839,,,,30033,,90011-3051,http://egis3.lacounty.gov/lms/?p=30033,publish,33.98166264,-118.2823281,2015/03/11 10:51:47+00,,,6476077.68683173,1815827.21376656
6469945.14036986,1816860.46858986,27586,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Harvard,1506 W. 61St Street,,Los Angeles,CA,,(323) 750-4218,,,,30034,,90023-3504,http://egis3.lacounty.gov/lms/?p=30034,publish,33.98445283,-118.3025665,2015/03/11 12:22:30+00,,,6469945.1403698,1816860.46858981
6483808.67694719,1807759.21645118,27587,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Henderson'S Academy,8615 S. Central Ave.,,Los Angeles,CA,,(323) 753-2401,,,,30035,,90003-4910,http://egis3.lacounty.gov/lms/?p=30035,publish,33.95955006,-118.2567595,2015/03/11 12:29:13+00,,,6483808.67694713,1807759.21645114
6473318.45711403,1806079.00163577,27588,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,John W. Mack Educ,9022 S. Vermont Ave.,,Los Angeles,CA,,(323) 753-2401,,,,30036,,90044-2631,http://egis3.lacounty.gov/lms/?p=30036,publish,33.95485452,-118.2913362,2015/03/11 12:26:33+00,,,6473318.45711397,1806079.00163573
6463699.69387127,1812200.21544318,27589,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Kennedy,2630 E. 7Th Street,,Los Angeles,CA,,(323) 263-8098,,,,30037,,90044-2650,http://egis3.lacounty.gov/lms/?p=30037,publish,33.97159381,-118.3231183,2015/03/11 12:27:32+00,,,6463699.69387121,1812200.21544315
6463804.69858253,1813174.21283902,27590,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Kids World Cdc,2702 W. Florence Ave.,,Los Angeles,CA,,(323) 750-6516,,,,30038,,90002-3513,http://egis3.lacounty.gov/lms/?p=30038,publish,33.97427112,-118.3227823,2015/03/11 12:31:45+00,,,6463804.69858247,1813174.21283898
6475913.03919519,1810462.42429936,27591,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Le Va Read Academy,501 W. 80Th Street,,Los Angeles,CA,,(323) 753-7068,,,,30039,,90003-1026,http://egis3.lacounty.gov/lms/?p=30039,publish,33.9669198,-118.2828214,2015/03/11 11:18:39+00,,,6475913.03919514,1810462.42429931
6483480.69203886,1822403.21209753,27592,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Lew Sand Weltor Enrichment Center,1010 E. 48Th Street,,Los Angeles,CA,,(323) 753-2401,,,,30040,,90047-1540,http://egis3.lacounty.gov/lms/?p=30040,publish,33.99978711,-118.257965,2015/03/11 11:26:24+00,,,6483480.6920388,1822403.21209748
6474716.39591919,1807419.9943606,27593,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Manchester,8720 S. Hoover,,Los Angeles,CA,,(323) 758-3991,,,,30041,,90002-1113,http://egis3.lacounty.gov/lms/?p=30041,publish,33.95855039,-118.2867392,2015/03/11 11:17:44+00,,,6474716.39591914,1807419.99436057
6474726.69872011,1810585.21375194,27594,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Mccall-Davies Cdc,7914 S. Hoover Street,,Los Angeles,CA,,(323) 971-8351,,,,30042,,90044-4836,http://egis3.lacounty.gov/lms/?p=30042,publish,33.96724797,-118.286735,2015/03/11 11:25:27+00,,,6474726.69872005,1810585.2137519
6485350.69518861,1825141.21252702,27595,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Metropolitan Technological,4200 S. Hooper,,Los Angeles,CA,,(323) 232-7704,,,,30043,,90023-1409,http://egis3.lacounty.gov/lms/?p=30043,publish,34.00732374,-118.2518181,2015/03/11 11:43:24+00,,,6485350.69518855,1825141.21252698
6455394.68587503,1818464.07529077,27596,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Ozzie Goren Ed. Center,4330 W. Slauson Ave.,,Los Angeles,CA,,(323) 294-8154,,,,30044,,90043-5143,http://egis3.lacounty.gov/lms/?p=30044,publish,33.98872938,-118.350581,2015/03/11 11:48:32+00,,,6455394.68587497,1818464.07529072
6464072.69115677,1814688.2121076,27597,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Pavillion Cdc,6625 4Th Ave.,,Los Angeles,CA,,(323) 750-4510,,,,30045,,90044-5901,http://egis3.lacounty.gov/lms/?p=30045,publish,33.9784337,-118.3219144,2015/03/11 12:23:44+00,,,6464072.69115672,1814688.21210755
6487212.69802627,1823354.21216401,27598,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Pueblo Ii,1594 E. 54Th Street,,Los Angeles,CA,,(323) 235-2855,,,,30046,,90011-5413,http://egis3.lacounty.gov/lms/?p=30046,publish,34.002426,-118.24566,2015/03/11 12:30:46+00,,,6487212.69802622,1823354.21216398
6502287.53762719,1843458.11683802,27599,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Ramona,2755 Lancaster Ave.,,Los Angeles,CA,,(323) 222-1088,,,,30047,,90044-6410,http://egis3.lacounty.gov/lms/?p=30047,publish,34.05775955,-118.1960527,2015/03/11 12:41:50+00,,,6502287.53762713,1843458.11683798
6475183.68533894,1813866.21604818,27600,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Renaissance Enrichment Center,655 W. 70Th Street,,Los Angeles,CA,,(323) 753-2401,,,,30048,,90044-5020,http://egis3.lacounty.gov/lms/?p=30048,publish,33.9762672,-118.2852586,2015/03/11 12:28:20+00,,,6475183.68533888,1813866.21604815
6473019.68933886,1801201.2174281,27601,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Science Academy,10441 S. Vermont Ave.,,Los Angeles,CA,,(323) 757-1225,,,,30049,,90011-3224,http://egis3.lacounty.gov/lms/?p=30049,publish,33.94144881,-118.2922746,2015/03/11 11:16:33+00,,,6473019.6893388,1801201.21742806
6473071.11574519,1800674.00096285,27602,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Slater,10601 S. Vermont,,Los Angeles,CA,,(323) 756-4023,,,,30050,,90043-2808,http://egis3.lacounty.gov/lms/?p=30050,publish,33.94000052,-118.2921,2015/03/11 10:53:36+00,,,6473071.11574514,1800674.00096281
6473036.69455419,1823738.21238028,27603,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Vernon,1024 W. Verrnon,,Los Angeles,CA,,(323) 231-7878,,,,30051,,90043-4556,http://egis3.lacounty.gov/lms/?p=30051,publish,34.00337691,-118.2924347,2015/03/11 12:38:17+00,,,6473036.69455414,1823738.21238023
6471788.45853361,1808025.8888181,27604,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Will Moore,1215 W. Manchester,,Los Angeles,CA,,(323) 753-0651,,,,30052,,90011-5014,http://egis3.lacounty.gov/lms/?p=30052,publish,33.96019195,-118.2964002,2015/03/11 11:49:28+00,,,6471788.45853356,1808025.88881806
6492210.99970944,1846159.20067468,27605,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,William Mead,120 Leroy Street,,Los Angeles,CA,,(323) 222-0627,,,,30053,,90033-1518,http://egis3.lacounty.gov/lms/?p=30053,publish,34.06512315,-118.2293407,2015/03/11 12:42:48+00,,,6492210.99970938,1846159.20067464
6498809.67155144,1803771.21655318,27606,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,California Center,9501 California Ave.,,Los Angeles,CA,,(323) 890-9600,,,,30054,,90044-6262,http://egis3.lacounty.gov/lms/?p=30054,publish,33.94868683,-118.2072647,2015/03/11 11:45:13+00,,,6498809.67155139,1803771.21655315
6488279.6853936,1811626.21593502,27607,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Graham Center,7600 Graham Avenue,,Los Angeles,CA,,(323) 277-8033,,,,30055,,90044-3135,http://egis3.lacounty.gov/lms/?p=30055,publish,33.97020643,-118.2420465,2015/03/11 12:21:37+00,,,6488279.68539356,1811626.21593498
6484945.68714036,1816507.21437511,27608,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Independence Center,1244 E. 61St St,,Los Angeles,CA,,(323) 249-7675,,,,30056,,90044-3023,http://egis3.lacounty.gov/lms/?p=30056,publish,33.98359607,-118.2530827,2015/03/11 12:51:05+00,,,6484945.6871403,1816507.21437506
6488054.45848186,1811047.77713127,27609,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Roosevelt Park Center,7800 Graham Avenue,,Los Angeles,CA,,(323) 584-1250,,,,30057,,90037-2416,http://egis3.lacounty.gov/lms/?p=30057,publish,33.96861548,-118.2427847,2015/03/11 12:25:42+00,,,6488054.4584818,1811047.77713123
6491974.6839091,1814287.21323769,27610,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Santa Fe Center,6812 Santa Fe Ave.,,Los Angeles,CA,,(323) 581-3923,,,,30058,,90044-2237,http://egis3.lacounty.gov/lms/?p=30058,publish,33.97754226,-118.2298803,2015/03/11 12:33:21+00,,,6491974.68390906,1814287.21323764
6493449.69145778,1810747.47720693,27611,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Walnut Center,7818 S. Pacific Blvd.,,Los Angeles,CA,,(323) 584-2928,,,,30059,,90012-2063,http://egis3.lacounty.gov/lms/?p=30059,publish,33.9678248,-118.2249891,2015/03/11 12:30:02+00,,,6493449.69145772,1810747.4772069
6493918.68264578,1814704.21470027,27612,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Zoe Avenue Center,2650 Zoe Ave.,,South Gate,CA,,(323) 588-7320,,,,30060,,90280-4521,http://egis3.lacounty.gov/lms/?p=30060,publish,33.97870016,-118.2234714,2015/03/11 11:18:36+00,,,6493918.68264572,1814704.21470022
6510759.54200861,1807645.14975019,27613,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Bell Gardens Elementary School,5620 Quinn Street,,Los Angeles,CA,,(562) 927-1519,,,,30061,,90001-2621,http://egis3.lacounty.gov/lms/?p=30061,publish,33.95939305,-118.1678849,2015/03/11 11:26:21+00,,,6510759.54200855,1807645.14975014
6531157.17181695,1826948.40674727,27614,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Fremont Elementary School Head Start,200 W. Madison Avenue,,Los Angeles,CA,,(562) 806-7824,,,,30062,,90001,http://egis3.lacounty.gov/lms/?p=30062,publish,34.01251034,-118.1006849,2015/03/11 12:38:59+00,,,6531157.17181689,1826948.40674722
6515455.91089669,1809416.83846402,27615,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Garfield Elementary School,7425 S. Garfield Avenue,,Los Angeles,CA,,(562) 928-3718,,,,30063,,90001,http://egis3.lacounty.gov/lms/?p=30063,publish,33.96428193,-118.1524069,2015/03/11 11:21:59+00,,,6515455.91089664,1809416.83846398
6525927.73476927,1821351.02588169,27616,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Greenwood Elementary School,900 S. Greenwood Avenue,,Huntington Park,CA,,(323) 721-4605,,,,30064,,90255-3906,http://egis3.lacounty.gov/lms/?p=30064,publish,33.99711394,-118.1179189,2015/03/11 11:42:09+00,,,6525927.73476923,1821351.02588165
6518698.43754812,1830106.93159819,27617,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Joseph A Gascon Elementrary Head Start,630 S. Leonard Avenue,,Walnut Park,CA,,(323) 721-5891,,,,30065,,90255-6352,http://egis3.lacounty.gov/lms/?p=30065,publish,34.02114821,-118.1418099,2015/03/11 10:51:47+00,,,6518698.43754806,1830106.93159814
6534492.6740042,1825630.21482985,27618,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Montebello Gardens Head Start,4700 Pine St.,,Los Angeles,CA,,(562) 463-5191,,,,30066,,90255-4190,http://egis3.lacounty.gov/lms/?p=30066,publish,34.00889682,-118.0896748,2015/03/11 12:22:30+00,,,6534492.67400414,1825630.21482982
6520424.84912153,1827478.97884886,27619,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Montebello Park Elementary School Head,6300 Northside Drive,,Bell Gardens,CA,,(323) 720-5460,,,,30067,,90201-5421,http://egis3.lacounty.gov/lms/?p=30067,publish,34.01393354,-118.1361009,2015/03/11 12:29:13+00,,,6520424.84912147,1827478.97884881
6518671.25125077,1810642.59979202,27620,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Suva Elementary School,6740 E. Suva Street,,Montebello,CA,,(562) 928-2915,,,,30068,,90640-4431,http://egis3.lacounty.gov/lms/?p=30068,publish,33.96766306,-118.141809,2015/03/11 12:26:33+00,,,6518671.25125071,1810642.59979197
6527164.61713803,1827964.01692078,27621,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Washington Elementary School Head Star,1400 W. Madison Avenue,,Bell Gardens,CA,,(562) 806-7824,,,,30069,,90201-4815,http://egis3.lacounty.gov/lms/?p=30069,publish,34.01528938,-118.113863,2015/03/11 12:27:33+00,,,6527164.61713797,1827964.01692073
6512474.85517903,1827935.29125644,27622,HSIP Freedom Head Start,,Education,Early Childhood Education and Head Start,,LA County,Winter Gardens School Head Start,1277 S. Clela Street,,Montebello,CA,,(323) 264-2571,,,,30070,,90640-5816,http://egis3.lacounty.gov/lms/?p=30070,publish,34.01515499,-118.1623365,2015/03/11 12:31:45+00,,,6512474.85517897,1827935.2912564
